showtime_id|movie_id|room_id|date|time|price
SUATCHIEU_20260103_0005|F0008|PHONG_001|2026-01-03|18:30|75000
SUATCHIEU_20260103_0006|F0009|PHONG_001|2026-01-03|20:50|80000
SUATCHIEU_20260103_0007|F0001|PHONG_002|2026-01-03|09:20|65000
SUATCHIEU_20260103_0008|F0002|PHONG_002|2026-01-03|11:40|65000
SUATCHIEU_20260103_0009|F0003|PHONG_002|2026-01-03|14:10|70000
SUATCHIEU_20260103_0010|F0004|PHONG_002|2026-01-03|16:30|70000
SUATCHIEU_20260103_0011|F0005|PHONG_002|2026-01-03|18:40|75000
SUATCHIEU_20260103_0012|F0006|PHONG_002|2026-01-03|21:50|80000
SUATCHIEU_20260103_0013|F0008|PHONG_003|2026-01-03|09:40|65000
SUATCHIEU_20260103_0014|F0009|PHONG_003|2026-01-03|12:00|70000
SUATCHIEU_20260103_0015|F0010|PHONG_003|2026-01-03|14:30|70000
SUATCHIEU_20260103_0016|F0001|PHONG_003|2026-01-03|16:50|70000
SUATCHIEU_20260103_0017|F0002|PHONG_003|2026-01-03|19:10|75000
SUATCHIEU_20260103_0018|F0003|PHONG_003|2026-01-03|21:40|80000
SUATCHIEU_20260103_0019|F0006|PHONG_004|2026-01-03|10:00|65000
SUATCHIEU_20260103_0020|F0007|PHONG_004|2026-01-03|12:00|70000
SUATCHIEU_20260103_0021|F0008|PHONG_004|2026-01-03|14:10|70000
SUATCHIEU_20260103_0022|F0009|PHONG_004|2026-01-03|16:30|70000
SUATCHIEU_20260103_0023|F0010|PHONG_004|2026-01-03|19:00|75000
SUATCHIEU_20260103_0024|F0001|PHONG_004|2026-01-03|21:20|80000
SUATCHIEU_20260103_0025|F0003|PHONG_005|2026-01-03|10:20|65000
SUATCHIEU_20260103_0026|F0004|PHONG_005|2026-01-03|12:40|70000
SUATCHIEU_20260103_0027|F0005|PHONG_005|2026-01-03|14:50|70000
SUATCHIEU_20260103_0028|F0006|PHONG_005|2026-01-03|18:00|75000
SUATCHIEU_20260103_0029|F0007|PHONG_005|2026-01-03|20:00|80000
SUATCHIEU_20260103_0030|F0010|PHONG_006|2026-01-03|10:40|65000
SUATCHIEU_20260103_0031|F0001|PHONG_006|2026-01-03|13:00|70000
SUATCHIEU_20260103_0032|F0002|PHONG_006|2026-01-03|15:20|70000
SUATCHIEU_20260103_0033|F0003|PHONG_006|2026-01-03|17:50|75000
SUATCHIEU_20260103_0034|F0004|PHONG_006|2026-01-03|20:10|80000
SUATCHIEU_20260104_0001|F0006|PHONG_001|2026-01-04|09:00|65000
SUATCHIEU_20260104_0002|F0007|PHONG_001|2026-01-04|11:00|65000
SUATCHIEU_20260104_0003|F0008|PHONG_001|2026-01-04|13:10|70000
SUATCHIEU_20260104_0004|F0009|PHONG_001|2026-01-04|15:30|70000
SUATCHIEU_20260104_0005|F0010|PHONG_001|2026-01-04|18:00|75000
SUATCHIEU_20260104_0006|F0001|PHONG_001|2026-01-04|20:20|80000
SUATCHIEU_20260104_0007|F0003|PHONG_002|2026-01-04|09:20|65000
SUATCHIEU_20260104_0008|F0004|PHONG_002|2026-01-04|11:40|65000
SUATCHIEU_20260104_0009|F0005|PHONG_002|2026-01-04|13:50|70000
SUATCHIEU_20260104_0010|F0006|PHONG_002|2026-01-04|17:00|75000
SUATCHIEU_20260104_0011|F0007|PHONG_002|2026-01-04|19:00|75000
SUATCHIEU_20260104_0012|F0008|PHONG_002|2026-01-04|21:10|80000
SUATCHIEU_20260104_0013|F0010|PHONG_003|2026-01-04|09:40|65000
SUATCHIEU_20260104_0014|F0001|PHONG_003|2026-01-04|12:00|70000
SUATCHIEU_20260104_0015|F0002|PHONG_003|2026-01-04|14:20|70000
SUATCHIEU_20260104_0016|F0003|PHONG_003|2026-01-04|16:50|70000
SUATCHIEU_20260104_0017|F0004|PHONG_003|2026-01-04|19:10|75000
SUATCHIEU_20260104_0018|F0008|PHONG_004|2026-01-04|10:00|65000
SUATCHIEU_20260104_0019|F0009|PHONG_004|2026-01-04|12:20|70000
SUATCHIEU_20260104_0020|F0010|PHONG_004|2026-01-04|14:50|70000
SUATCHIEU_20260104_0021|F0001|PHONG_004|2026-01-04|17:10|75000
SUATCHIEU_20260104_0022|F0002|PHONG_004|2026-01-04|19:30|75000
SUATCHIEU_20260104_0023|F0003|PHONG_004|2026-01-04|22:00|80000
SUATCHIEU_20260104_0024|F0005|PHONG_005|2026-01-04|10:20|65000
SUATCHIEU_20260104_0025|F0006|PHONG_005|2026-01-04|13:30|70000
SUATCHIEU_20260104_0026|F0007|PHONG_005|2026-01-04|15:30|70000
SUATCHIEU_20260104_0027|F0008|PHONG_005|2026-01-04|17:40|75000
SUATCHIEU_20260104_0028|F0009|PHONG_005|2026-01-04|20:00|80000
SUATCHIEU_20260104_0029|F0002|PHONG_006|2026-01-04|10:40|65000
SUATCHIEU_20260104_0030|F0003|PHONG_006|2026-01-04|13:10|70000
SUATCHIEU_20260104_0031|F0004|PHONG_006|2026-01-04|15:30|70000
SUATCHIEU_20260104_0032|F0005|PHONG_006|2026-01-04|17:40|75000
SUATCHIEU_20260104_0033|F0006|PHONG_006|2026-01-04|20:50|80000
SUATCHIEU_20260105_0001|F0008|PHONG_001|2026-01-05|09:00|65000
SUATCHIEU_20260105_0002|F0009|PHONG_001|2026-01-05|11:20|65000
SUATCHIEU_20260105_0003|F0010|PHONG_001|2026-01-05|13:50|70000
SUATCHIEU_20260105_0004|F0001|PHONG_001|2026-01-05|16:10|70000
SUATCHIEU_20260105_0005|F0002|PHONG_001|2026-01-05|18:30|75000
SUATCHIEU_20260105_0006|F0003|PHONG_001|2026-01-05|21:00|80000
SUATCHIEU_20260105_0007|F0005|PHONG_002|2026-01-05|09:20|65000
SUATCHIEU_20260105_0008|F0006|PHONG_002|2026-01-05|12:30|70000
SUATCHIEU_20260105_0009|F0007|PHONG_002|2026-01-05|14:30|70000
SUATCHIEU_20260105_0010|F0008|PHONG_002|2026-01-05|16:40|70000
SUATCHIEU_20260105_0011|F0009|PHONG_002|2026-01-05|19:00|75000
SUATCHIEU_20260105_0012|F0010|PHONG_002|2026-01-05|21:30|80000
SUATCHIEU_20260105_0013|F0002|PHONG_003|2026-01-05|09:40|65000
SUATCHIEU_20260105_0014|F0003|PHONG_003|2026-01-05|12:10|70000
SUATCHIEU_20260105_0015|F0004|PHONG_003|2026-01-05|14:30|70000
SUATCHIEU_20260105_0016|F0005|PHONG_003|2026-01-05|16:40|70000
SUATCHIEU_20260105_0017|F0006|PHONG_003|2026-01-05|19:50|75000
SUATCHIEU_20260105_0018|F0007|PHONG_003|2026-01-05|21:50|80000
SUATCHIEU_20260105_0019|F0010|PHONG_004|2026-01-05|10:00|65000
SUATCHIEU_20260105_0020|F0001|PHONG_004|2026-01-05|12:20|70000
SUATCHIEU_20260105_0021|F0002|PHONG_004|2026-01-05|14:40|70000
SUATCHIEU_20260105_0022|F0003|PHONG_004|2026-01-05|17:10|75000
SUATCHIEU_20260105_0023|F0004|PHONG_004|2026-01-05|19:30|75000
SUATCHIEU_20260105_0024|F0006|PHONG_005|2026-01-05|10:20|65000
SUATCHIEU_20260105_0025|F0007|PHONG_005|2026-01-05|12:20|70000
SUATCHIEU_20260105_0026|F0008|PHONG_005|2026-01-05|14:30|70000
SUATCHIEU_20260105_0027|F0009|PHONG_005|2026-01-05|16:50|70000
SUATCHIEU_20260105_0028|F0010|PHONG_005|2026-01-05|19:20|75000
SUATCHIEU_20260105_0029|F0001|PHONG_005|2026-01-05|21:40|80000
SUATCHIEU_20260105_0030|F0004|PHONG_006|2026-01-05|10:40|65000
SUATCHIEU_20260105_0031|F0005|PHONG_006|2026-01-05|12:50|70000
SUATCHIEU_20260105_0032|F0006|PHONG_006|2026-01-05|16:00|70000
SUATCHIEU_20260105_0033|F0007|PHONG_006|2026-01-05|18:00|75000
SUATCHIEU_20260105_0034|F0008|PHONG_006|2026-01-05|20:10|80000
SUATCHIEU_20260106_0001|F0010|PHONG_001|2026-01-06|09:00|65000
SUATCHIEU_20260106_0002|F0001|PHONG_001|2026-01-06|11:20|65000
SUATCHIEU_20260106_0003|F0002|PHONG_001|2026-01-06|13:40|70000
SUATCHIEU_20260106_0004|F0003|PHONG_001|2026-01-06|16:10|70000
SUATCHIEU_20260106_0005|F0004|PHONG_001|2026-01-06|18:30|75000
SUATCHIEU_20260106_0006|F0005|PHONG_001|2026-01-06|20:40|80000
SUATCHIEU_20260106_0007|F0007|PHONG_002|2026-01-06|09:20|65000
SUATCHIEU_20260106_0008|F0008|PHONG_002|2026-01-06|11:30|65000
SUATCHIEU_20260106_0009|F0009|PHONG_002|2026-01-06|13:50|70000
SUATCHIEU_20260106_0010|F0010|PHONG_002|2026-01-06|16:20|70000
SUATCHIEU_20260106_0011|F0001|PHONG_002|2026-01-06|18:40|75000
SUATCHIEU_20260106_0012|F0002|PHONG_002|2026-01-06|21:00|80000
SUATCHIEU_20260106_0013|F0004|PHONG_003|2026-01-06|09:40|65000
SUATCHIEU_20260106_0014|F0005|PHONG_003|2026-01-06|11:50|65000
SUATCHIEU_20260106_0015|F0006|PHONG_003|2026-01-06|15:00|70000
SUATCHIEU_20260106_0016|F0007|PHONG_003|2026-01-06|17:00|75000
SUATCHIEU_20260106_0017|F0008|PHONG_003|2026-01-06|19:10|75000
SUATCHIEU_20260106_0018|F0009|PHONG_003|2026-01-06|21:30|80000
SUATCHIEU_20260106_0019|F0002|PHONG_004|2026-01-06|10:00|65000
SUATCHIEU_20260106_0020|F0003|PHONG_004|2026-01-06|12:30|70000
SUATCHIEU_20260106_0021|F0004|PHONG_004|2026-01-06|14:50|70000
SUATCHIEU_20260106_0022|F0005|PHONG_004|2026-01-06|17:00|75000
SUATCHIEU_20260106_0023|F0006|PHONG_004|2026-01-06|20:10|80000
SUATCHIEU_20260106_0024|F0009|PHONG_005|2026-01-06|10:20|65000
SUATCHIEU_20260106_0025|F0010|PHONG_005|2026-01-06|12:50|70000
SUATCHIEU_20260106_0026|F0001|PHONG_005|2026-01-06|15:10|70000
SUATCHIEU_20260106_0027|F0002|PHONG_005|2026-01-06|17:30|75000
SUATCHIEU_20260106_0028|F0003|PHONG_005|2026-01-06|20:00|80000
SUATCHIEU_20260106_0029|F0006|PHONG_006|2026-01-06|10:40|65000
SUATCHIEU_20260106_0030|F0007|PHONG_006|2026-01-06|12:40|70000
SUATCHIEU_20260106_0031|F0008|PHONG_006|2026-01-06|14:50|70000
SUATCHIEU_20260106_0032|F0009|PHONG_006|2026-01-06|17:10|75000
SUATCHIEU_20260106_0033|F0010|PHONG_006|2026-01-06|19:40|75000
SUATCHIEU_20260106_0034|F0001|PHONG_006|2026-01-06|22:00|80000
SUATCHIEU_20260107_0001|F0002|PHONG_001|2026-01-07|09:00|65000
SUATCHIEU_20260107_0002|F0003|PHONG_001|2026-01-07|11:30|65000
SUATCHIEU_20260107_0003|F0004|PHONG_001|2026-01-07|13:50|70000
SUATCHIEU_20260107_0004|F0005|PHONG_001|2026-01-07|16:00|70000
SUATCHIEU_20260107_0005|F0006|PHONG_001|2026-01-07|19:10|75000
SUATCHIEU_20260107_0006|F0007|PHONG_001|2026-01-07|21:10|80000
SUATCHIEU_20260107_0007|F0009|PHONG_002|2026-01-07|09:20|65000
SUATCHIEU_20260107_0008|F0010|PHONG_002|2026-01-07|11:50|65000
SUATCHIEU_20260107_0009|F0001|PHONG_002|2026-01-07|14:10|70000
SUATCHIEU_20260107_0010|F0002|PHONG_002|2026-01-07|16:30|70000
SUATCHIEU_20260107_0011|F0003|PHONG_002|2026-01-07|19:00|75000
SUATCHIEU_20260107_0012|F0004|PHONG_002|2026-01-07|21:20|80000
SUATCHIEU_20260107_0013|F0006|PHONG_003|2026-01-07|09:40|65000
SUATCHIEU_20260107_0014|F0007|PHONG_003|2026-01-07|11:40|65000
SUATCHIEU_20260107_0015|F0008|PHONG_003|2026-01-07|13:50|70000
SUATCHIEU_20260107_0016|F0009|PHONG_003|2026-01-07|16:10|70000
SUATCHIEU_20260107_0017|F0010|PHONG_003|2026-01-07|18:40|75000
SUATCHIEU_20260107_0018|F0001|PHONG_003|2026-01-07|21:00|80000
SUATCHIEU_20260107_0019|F0004|PHONG_004|2026-01-07|10:00|65000
SUATCHIEU_20260107_0020|F0005|PHONG_004|2026-01-07|12:10|70000
SUATCHIEU_20260107_0021|F0006|PHONG_004|2026-01-07|15:20|70000
SUATCHIEU_20260107_0022|F0007|PHONG_004|2026-01-07|17:20|75000
SUATCHIEU_20260107_0023|F0008|PHONG_004|2026-01-07|19:30|75000
SUATCHIEU_20260107_0024|F0009|PHONG_004|2026-01-07|21:50|80000
SUATCHIEU_20260107_0025|F0001|PHONG_005|2026-01-07|10:20|65000
SUATCHIEU_20260107_0026|F0002|PHONG_005|2026-01-07|12:40|70000
SUATCHIEU_20260107_0027|F0003|PHONG_005|2026-01-07|15:10|70000
SUATCHIEU_20260107_0028|F0004|PHONG_005|2026-01-07|17:30|75000
SUATCHIEU_20260107_0029|F0005|PHONG_005|2026-01-07|19:40|75000
SUATCHIEU_20260107_0030|F0008|PHONG_006|2026-01-07|10:40|65000
SUATCHIEU_20260107_0031|F0009|PHONG_006|2026-01-07|13:00|70000
SUATCHIEU_20260107_0032|F0010|PHONG_006|2026-01-07|15:30|70000
SUATCHIEU_20260107_0033|F0001|PHONG_006|2026-01-07|17:50|75000
SUATCHIEU_20260107_0034|F0002|PHONG_006|2026-01-07|20:10|80000
